sequence,recorded_at_utc,current_ma,voltage_mv,power_mw,rolling_average_ma,rolling_window_count,sensor_source,data_quality_flags,run_id,jetson_id,boot_id
658,2026-08-01T18:06:17.035Z,1976,4968,9817,1928.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
659,2026-08-01T18:06:22.040Z,1928,4968,9578,1930.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
660,2026-08-01T18:06:27.043Z,1944,4968,9658,1935.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
661,2026-08-01T18:06:32.048Z,1928,4968,9578,1939.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
662,2026-08-01T18:06:37.053Z,1936,4968,9618,1942.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
663,2026-08-01T18:06:42.055Z,1920,4968,9539,1942.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
664,2026-08-01T18:06:47.059Z,1912,4968,9499,1941.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
665,2026-08-01T18:06:52.063Z,1920,4968,9539,1940.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
666,2026-08-01T18:06:57.067Z,1904,4968,9459,1932.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
667,2026-08-01T18:07:02.071Z,1912,4968,9499,1928.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
668,2026-08-01T18:07:07.076Z,1896,4968,9419,1920.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
669,2026-08-01T18:07:12.079Z,1928,4968,9578,1920.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
670,2026-08-01T18:07:17.084Z,1928,4968,9578,1918.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
671,2026-08-01T18:07:22.089Z,1904,4968,9459,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
672,2026-08-01T18:07:27.091Z,1888,4968,9380,1911.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
673,2026-08-01T18:07:32.095Z,1912,4968,9499,1910.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
674,2026-08-01T18:07:37.099Z,1920,4968,9539,1911.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
675,2026-08-01T18:07:42.103Z,1960,4968,9737,1915.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
676,2026-08-01T18:07:47.107Z,1984,4968,9857,1923.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
677,2026-08-01T18:07:52.112Z,1960,4968,9737,1928.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
678,2026-08-01T18:07:57.115Z,1928,4968,9578,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
679,2026-08-01T18:08:02.120Z,1928,4968,9578,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
680,2026-08-01T18:08:07.125Z,1904,4968,9459,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
681,2026-08-01T18:08:12.130Z,1920,4968,9539,1930.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
682,2026-08-01T18:08:17.135Z,1896,4968,9419,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
683,2026-08-01T18:08:22.139Z,1912,4968,9499,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
684,2026-08-01T18:08:27.144Z,1896,4968,9419,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
685,2026-08-01T18:08:32.149Z,1928,4968,9578,1925.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
686,2026-08-01T18:08:37.154Z,1944,4968,9658,1921.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
687,2026-08-01T18:08:42.159Z,1904,4968,9459,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
688,2026-08-01T18:08:47.164Z,1888,4968,9380,1912.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
689,2026-08-01T18:08:52.167Z,1896,4968,9419,1908.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
690,2026-08-01T18:08:57.171Z,1896,4968,9419,1908.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
691,2026-08-01T18:09:02.176Z,1904,4968,9459,1906.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
692,2026-08-01T18:09:07.179Z,1880,4968,9340,1904.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
693,2026-08-01T18:09:12.184Z,1896,4968,9419,1903.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
694,2026-08-01T18:09:17.187Z,1880,4968,9340,1901.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
695,2026-08-01T18:09:22.191Z,1904,4968,9459,1899.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
696,2026-08-01T18:09:27.195Z,1928,4968,9578,1897.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
697,2026-08-01T18:09:32.199Z,1976,4968,9817,1904.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
698,2026-08-01T18:09:37.203Z,1960,4968,9737,1912.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
699,2026-08-01T18:09:42.208Z,1944,4968,9658,1916.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
700,2026-08-01T18:09:47.211Z,1960,4968,9737,1923.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
701,2026-08-01T18:09:52.216Z,1936,4968,9618,1926.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
702,2026-08-01T18:09:57.221Z,1936,4968,9618,1932.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
703,2026-08-01T18:10:02.221Z,1920,4968,9539,1934.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
704,2026-08-01T18:10:07.227Z,1880,4968,9340,1934.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
705,2026-08-01T18:10:12.232Z,1904,4968,9459,1934.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
706,2026-08-01T18:10:17.237Z,1880,4968,9340,1929.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
707,2026-08-01T18:10:22.239Z,1904,4968,9459,1922.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
708,2026-08-01T18:10:27.244Z,1896,4968,9419,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
709,2026-08-01T18:10:32.249Z,1896,4968,9419,1911.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
710,2026-08-01T18:10:37.251Z,1872,4968,9300,1902.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
711,2026-08-01T18:10:42.255Z,1904,4968,9459,1899.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
712,2026-08-01T18:10:47.259Z,1960,4968,9737,1901.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
713,2026-08-01T18:10:52.264Z,1976,4968,9817,1907.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
714,2026-08-01T18:10:57.269Z,1960,4968,9737,1915.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
715,2026-08-01T18:11:02.274Z,1936,4968,9618,1918.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
716,2026-08-01T18:11:07.279Z,1944,4968,9658,1924.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
717,2026-08-01T18:11:12.283Z,1944,4968,9658,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
718,2026-08-01T18:11:17.288Z,1920,4968,9539,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
719,2026-08-01T18:11:22.293Z,1896,4968,9419,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
720,2026-08-01T18:11:27.298Z,1912,4968,9499,1935.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
